remaining,outs,obc,batting_lead,win_prob,n_samples,n_used,method,prior_source,tango_weight,iso_delta
6,2,001,-5,0.02497632373641534,10,10,empirical,gregstoll,0.6666666666666666,0.010496
6,0,001,-4,0.09570181122201239,17,17,empirical,gregstoll,0.5405405405405406,0.0
6,1,001,-4,0.09406949469863668,20,20,empirical,gregstoll,0.5,-0.009604
6,2,001,-4,0.026810662351652637,13,13,empirical,gregstoll,0.6060606060606061,0.005094
6,0,001,-3,0.21213772069243794,24,24,empirical,gregstoll,0.45454545454545453,-0.00645
6,1,001,-3,0.1946914477222743,33,33,empirical,gregstoll,0.37735849056603776,-0.002833
6,2,001,-3,0.10665424930932059,22,22,empirical,gregstoll,0.47619047619047616,-0.001776
6,0,001,-2,0.27615106103581316,34,34,empirical,gregstoll,0.37037037037037035,0.0
6,1,001,-2,0.20171222204470102,38,38,empirical,gregstoll,0.3448275862068966,0.0
6,2,001,-2,0.194939488824344,34,34,empirical,gregstoll,0.37037037037037035,-0.001583
6,0,001,-1,0.35058544225317023,51,51,empirical,gregstoll,0.28169014084507044,0.034599
6,1,001,-1,0.3404975548173866,56,56,empirical,gregstoll,0.2631578947368421,0.048785
6,2,001,-1,0.3234010415457125,54,54,empirical,gregstoll,0.2702702702702703,-0.002189
6,0,001,0,0.5032169809897017,79,79,empirical,gregstoll,0.20202020202020202,0.0
6,1,001,0,0.45961546573675094,79,79,empirical,gregstoll,0.20202020202020202,0.005819
6,2,001,0,0.4333583344003212,65,65,empirical,gregstoll,0.23529411764705882,0.0
6,0,001,1,0.7420995212660384,47,47,empirical,gregstoll,0.29850746268656714,-0.022607
6,1,001,1,0.7087961696574769,53,53,empirical,gregstoll,0.273972602739726,-0.012528
6,2,001,1,0.6527883331263824,55,55,empirical,gregstoll,0.26666666666666666,0.002267
6,0,001,2,0.8055860807464404,29,29,empirical,gregstoll,0.40816326530612246,-0.017955
6,1,001,2,0.7832348313418553,34,34,empirical,gregstoll,0.37037037037037035,0.030595
6,2,001,2,0.7827348313418554,57,57,empirical,gregstoll,0.2597402597402597,-0.014906
6,0,001,3,0.8966465529320318,28,28,empirical,gregstoll,0.4166666666666667,-0.006695
6,1,001,3,0.8842802508512193,35,35,empirical,gregstoll,0.36363636363636365,0.031126
6,2,001,3,0.8837802508512194,30,30,empirical,gregstoll,0.4,0.009958
6,0,001,4,0.9037336109808964,20,20,empirical,gregstoll,0.5,0.0165
6,1,001,4,0.9032336109808965,18,18,empirical,gregstoll,0.5263157894736842,0.003379
6,2,001,4,0.9027336109808966,19,19,empirical,gregstoll,0.5128205128205128,-0.023204
6,0,001,5,0.9535504253706722,14,14,empirical,gregstoll,0.5882352941176471,0.036405
6,1,001,5,0.9530504253706723,21,21,empirical,gregstoll,0.4878048780487805,4.9e-05
6,2,001,5,0.949709581363413,34,34,empirical,gregstoll,0.37037037037037035,0.02621
6,0,001,6,0.9678644114225142,7,26,re_collapsed,gregstoll,0.43478260869565216,0.005811
6,1,001,6,0.9673644114225143,8,85,re_collapsed,gregstoll,0.19047619047619047,0.002504
6,2,001,6,0.9611859167083099,6,85,re_collapsed,gregstoll,0.19047619047619047,-0.00465
6,0,001,7,0.9937415268881169,2,9,re_collapsed,gregstoll,0.6896551724137931,0.005243
6,1,001,7,0.993241526888117,3,34,re_collapsed,gregstoll,0.37037037037037035,-0.002895
6,2,001,7,0.992741526888117,8,34,re_collapsed,gregstoll,0.37037037037037035,-0.000894
6,0,001,8,0.999,3,5,re_collapsed,gregstoll,0.8,0.000565
6,1,001,8,0.9985,1,22,re_collapsed,gregstoll,0.47619047619047616,-0.001024
6,2,001,8,0.9980000000000001,3,22,re_collapsed,gregstoll,0.47619047619047616,-0.001396
6,0,001,9,0.999,0,0,prior,gregstoll,1.0,0.0
6,1,001,9,0.9985,1,10,re_collapsed,gregstoll,0.6666666666666666,-0.000833
6,2,001,9,0.9980000000000001,1,10,re_collapsed,gregstoll,0.6666666666666666,-0.000478
6,0,001,10,0.999,2,6,re_collapsed,gregstoll,0.7692307692307693,-0.000231
6,1,001,10,0.99875,3,16,re_collapsed,gregstoll,0.5555555555555556,-0.000694
6,2,001,10,0.9982500000000001,0,16,re_collapsed,gregstoll,0.5555555555555556,-0.001194
6,0,010,-10,0.0018963087269511395,1,0,prior,gregstoll,1.0,0.000896
6,1,010,-10,0.0013963087269511394,3,6,re_collapsed,gregstoll,0.7692307692307693,0.000627
6,2,010,-10,0.001,2,18,re_collapsed,gregstoll,0.5263157894736842,0.000474
6,0,010,-9,0.0027877040498704695,0,0,prior,gregstoll,1.0,0.000995
6,1,010,-9,0.0024320855508602746,1,0,prior,gregstoll,1.0,0.00064
6,2,010,-9,0.0024090748711558495,1,5,re_collapsed,gregstoll,0.8,0.000975
6,0,010,-8,0.004827461881666166,0,0,prior,gregstoll,1.0,-0.003208
6,1,010,-8,0.002986417110172055,0,5,re_collapsed,gregstoll,0.8,0.002186
6,2,010,-8,0.0024318061533668872,0,25,re_collapsed,gregstoll,0.4444444444444444,0.001411
6,0,010,-7,0.005327461881666166,2,8,re_collapsed,gregstoll,0.7142857142857143,0.003708
6,1,010,-7,0.003380692708149646,1,10,re_collapsed,gregstoll,0.6666666666666666,0.001307
6,2,010,-7,0.0028908898453870197,1,24,re_collapsed,gregstoll,0.45454545454545453,0.00112
6,0,010,-6,0.011302316176997701,2,5,re_collapsed,gregstoll,0.8,0.005758
6,1,010,-6,0.0108023161769977,3,14,re_collapsed,gregstoll,0.5882352941176471,0.009189
6,2,010,-6,0.0103023161769977,5,57,re_collapsed,gregstoll,0.2597402597402597,0.009562
6,0,010,-5,0.06586310001110872,2,9,re_collapsed,gregstoll,0.6896551724137931,0.002837
6,1,010,-5,0.04417934530230296,3,30,re_collapsed,gregstoll,0.4,0.006107
6,2,010,-5,0.034595941308501896,5,112,re_collapsed,gregstoll,0.15151515151515152,-0.000532
6,0,010,-4,0.10193644650805744,10,10,empirical,gregstoll,0.6666666666666666,-0.002436
6,1,010,-4,0.09456949469863668,13,13,empirical,gregstoll,0.6060606060606061,0.010573
6,2,010,-4,0.056777883009117236,14,14,empirical,gregstoll,0.5882352941176471,-0.006169
6,0,010,-3,0.21263772069243794,7,25,re_collapsed,gregstoll,0.4444444444444444,0.011611
6,1,010,-3,0.1951914477222743,7,57,re_collapsed,gregstoll,0.2597402597402597,0.012542
6,2,010,-3,0.10715424930932059,11,11,empirical,gregstoll,0.6451612903225806,0.003903
6,0,010,-2,0.43239736876808244,15,15,empirical,gregstoll,0.5714285714285714,-0.021671
6,1,010,-2,0.2668857039026722,18,18,empirical,gregstoll,0.5263157894736842,-0.000883
6,2,010,-2,0.195439488824344,12,12,empirical,gregstoll,0.625,0.004762
6,0,010,-1,0.5248019464809077,15,15,empirical,gregstoll,0.5714285714285714,-0.015063
6,1,010,-1,0.4096300188367543,24,24,empirical,gregstoll,0.45454545454545453,-0.026476
6,2,010,-1,0.3239010415457125,34,34,empirical,gregstoll,0.37037037037037035,0.058333
6,0,010,0,0.6348265162281891,21,21,empirical,gregstoll,0.4878048780487805,-0.003401
6,1,010,0,0.5298536266341627,31,31,empirical,gregstoll,0.39215686274509803,-0.027473
6,2,010,0,0.4865505054241994,36,36,empirical,gregstoll,0.35714285714285715,-0.052897
6,0,010,1,0.7425995212660383,14,14,empirical,gregstoll,0.5882352941176471,0.072842
6,1,010,1,0.7092961696574769,20,20,empirical,gregstoll,0.5,0.032716
6,2,010,1,0.6527883331263824,36,36,empirical,gregstoll,0.35714285714285715,0.006388
6,0,010,2,0.8060860807464404,16,16,empirical,gregstoll,0.5555555555555556,0.031414
6,1,010,2,0.7837348313418553,23,23,empirical,gregstoll,0.46511627906976744,-0.010022
6,2,010,2,0.7832348313418553,22,22,empirical,gregstoll,0.47619047619047616,-0.036676
6,0,010,3,0.9437863592695155,9,33,re_collapsed,gregstoll,0.37735849056603776,-0.010245
6,1,010,3,0.8929838619578409,14,14,empirical,gregstoll,0.5882352941176471,0.0
6,2,010,3,0.8850508278344502,28,28,empirical,gregstoll,0.4166666666666667,-0.007153
6,0,010,4,0.9442863592695154,11,11,empirical,gregstoll,0.6451612903225806,0.010745
6,1,010,4,0.9115076772731786,10,10,empirical,gregstoll,0.6666666666666666,-0.00278
6,2,010,4,0.905492110569865,22,22,empirical,gregstoll,0.47619047619047616,0.023018
6,0,010,5,0.9540504253706722,1,15,re_collapsed,gregstoll,0.5714285714285714,0.009094
6,1,010,5,0.9535504253706722,6,39,re_collapsed,gregstoll,0.3389830508474576,0.020521
6,2,010,5,0.949709581363413,14,14,empirical,gregstoll,0.5882352941176471,0.004641
6,0,010,6,0.9797458441585769,2,14,re_collapsed,gregstoll,0.5882352941176471,-0.012472
6,1,010,6,0.9714431671769772,4,26,re_collapsed,gregstoll,0.43478260869565216,-0.001117
6,2,010,6,0.9616859167083098,13,13,empirical,gregstoll,0.6060606060606061,0.002825
6,0,010,7,0.9943989152699438,1,6,re_collapsed,gregstoll,0.7692307692307693,0.006085
6,1,010,7,0.9938989152699439,1,9,re_collapsed,gregstoll,0.6896551724137931,-0.000477
6,2,010,7,0.993398915269944,1,34,re_collapsed,gregstoll,0.37037037037037035,-0.004547
6,0,010,8,0.999,0,0,prior,gregstoll,1.0,0.0
6,1,010,8,0.9985,0,5,re_collapsed,gregstoll,0.8,-0.0007
6,2,010,8,0.9980000000000001,2,22,re_collapsed,gregstoll,0.47619047619047616,-0.001524
6,0,010,9,0.999,1,0,prior,gregstoll,1.0,0.0
6,1,010,9,0.9985,1,0,prior,gregstoll,1.0,-0.0005
6,2,010,9,0.9980000000000001,1,10,re_collapsed,gregstoll,0.6666666666666666,-0.001333
6,0,010,10,0.999,1,0,prior,gregstoll,1.0,0.0
6,1,010,10,0.99875,1,6,re_collapsed,gregstoll,0.7692307692307693,-0.000481
6,2,010,10,0.9982500000000001,1,16,re_collapsed,gregstoll,0.5555555555555556,-0.001194
6,0,011,-10,0.002906297827136468,0,0,prior,gregstoll,1.0,-0.006091
6,1,011,-10,0.0024062978271364678,0,6,re_collapsed,gregstoll,0.7692307692307693,0.001637
6,2,011,-10,0.0019062978271364678,0,18,re_collapsed,gregstoll,0.5263157894736842,0.00138
6,0,011,-9,0.0037877040498704695,0,0,prior,gregstoll,1.0,0.001995
6,1,011,-9,0.0034355638612860555,0,0,prior,gregstoll,1.0,0.001643
6,2,011,-9,0.0029355638612860555,0,5,re_collapsed,gregstoll,0.8,0.001502
6,0,011,-8,0.007254983451949469,0,0,prior,gregstoll,1.0,0.0036
6,1,011,-8,0.0039864171101720546,2,5,re_collapsed,gregstoll,0.8,0.000953
6,2,011,-8,0.003939042171711836,1,25,re_collapsed,gregstoll,0.4444444444444444,0.003495
6,0,011,-7,0.009352700880316929,2,8,re_collapsed,gregstoll,0.7142857142857143,0.002308
6,1,011,-7,0.004380692708149646,1,10,re_collapsed,gregstoll,0.6666666666666666,0.000223
6,2,011,-7,0.0040678595475271,2,24,re_collapsed,gregstoll,0.45454545454545453,0.002527
6,0,011,-6,0.01307163486614682,2,5,re_collapsed,gregstoll,0.8,0.006391
6,1,011,-6,0.012571634866146819,1,14,re_collapsed,gregstoll,0.5882352941176471,0.010222
6,2,011,-6,0.012071634866146819,4,57,re_collapsed,gregstoll,0.2597402597402597,0.010874
6,0,011,-5,0.0697742636855718,2,9,re_collapsed,gregstoll,0.6896551724137931,0.0
6,1,011,-5,0.04517934530230296,8,30,re_collapsed,gregstoll,0.4,0.002791
6,2,011,-5,0.0355959413085019,5,112,re_collapsed,gregstoll,0.15151515151515152,0.000802
6,0,011,-4,0.10680547295607638,3,20,re_collapsed,gregstoll,0.5,0.0
6,1,011,-4,0.09556949469863668,5,43,re_collapsed,gregstoll,0.31746031746031744,0.003332
6,2,011,-4,0.05777788300911724,9,178,re_collapsed,gregstoll,0.10101010101010101,0.00709
6,0,011,-3,0.23479560861562257,6,25,re_collapsed,gregstoll,0.4444444444444444,0.0
6,1,011,-3,0.2029798267788688,9,57,re_collapsed,gregstoll,0.2597402597402597,-0.000628
6,2,011,-3,0.15359539094705507,12,12,empirical,gregstoll,0.625,0.001936
6,0,011,-2,0.43339736876808244,11,11,empirical,gregstoll,0.6451612903225806,0.031971
6,1,011,-2,0.2759632164549461,17,17,empirical,gregstoll,0.5405405405405406,0.0
6,2,011,-2,0.23943612951075677,19,19,empirical,gregstoll,0.5128205128205128,0.0
6,0,011,-1,0.5258019464809076,7,38,re_collapsed,gregstoll,0.3448275862068966,0.00726
6,1,011,-1,0.4106300188367543,19,19,empirical,gregstoll,0.5128205128205128,0.020753
6,2,011,-1,0.3283452994778128,28,28,empirical,gregstoll,0.4166666666666667,0.002148
6,0,011,0,0.6758203077107853,14,14,empirical,gregstoll,0.5882352941176471,0.0
6,1,011,0,0.5308536266341626,26,26,empirical,gregstoll,0.43478260869565216,0.033367
6,2,011,0,0.4875505054241994,24,24,empirical,gregstoll,0.45454545454545453,0.066008
6,0,011,1,0.8095748193655493,11,11,empirical,gregstoll,0.6451612903225806,-0.009984
6,1,011,1,0.737428581889833,11,11,empirical,gregstoll,0.6451612903225806,-0.024755
6,2,011,1,0.6527883331263824,23,23,empirical,gregstoll,0.46511627906976744,0.039101
6,0,011,2,0.8209903996265807,7,39,re_collapsed,gregstoll,0.3389830508474576,0.0
6,1,011,2,0.7847348313418552,15,15,empirical,gregstoll,0.5714285714285714,0.035055
6,2,011,2,0.7842348313418552,11,11,empirical,gregstoll,0.6451612903225806,0.022881
6,0,011,3,0.950721280891729,5,33,re_collapsed,gregstoll,0.37735849056603776,-0.001949
6,1,011,3,0.9122743568624457,14,14,empirical,gregstoll,0.5882352941176471,-0.005655
6,2,011,3,0.8860508278344501,13,13,empirical,gregstoll,0.6060606060606061,0.040737
6,0,011,4,0.9600987672400405,7,32,re_collapsed,gregstoll,0.38461538461538464,-0.001619
6,1,011,4,0.9140863069533194,8,61,re_collapsed,gregstoll,0.24691358024691357,0.005328
6,2,011,4,0.9135863069533194,7,213,re_collapsed,gregstoll,0.08583690987124463,0.007957
6,0,011,5,0.9605987672400405,3,15,re_collapsed,gregstoll,0.5714285714285714,0.002119
6,1,011,5,0.960508770913241,7,39,re_collapsed,gregstoll,0.3389830508474576,0.025655
6,2,011,5,0.9531510190829987,15,15,empirical,gregstoll,0.5714285714285714,-0.021223
6,0,011,6,0.9843349685776195,2,14,re_collapsed,gregstoll,0.5882352941176471,-0.000744
6,1,011,6,0.9724431671769771,5,26,re_collapsed,gregstoll,0.43478260869565216,0.004858
6,2,011,6,0.9660460666730089,3,85,re_collapsed,gregstoll,0.19047619047619047,0.001703
6,0,011,7,0.9952564309413545,1,6,re_collapsed,gregstoll,0.7692307692307693,0.008989
6,1,011,7,0.9947564309413546,0,9,re_collapsed,gregstoll,0.6896551724137931,0.003474
6,2,011,7,0.9942564309413546,3,34,re_collapsed,gregstoll,0.37037037037037035,-0.001261
6,0,011,8,0.999,0,0,prior,gregstoll,1.0,0.001386
6,1,011,8,0.9985,1,5,re_collapsed,gregstoll,0.8,-0.000688
6,2,011,8,0.9980000000000001,2,22,re_collapsed,gregstoll,0.47619047619047616,-0.001524
6,0,011,9,0.999,0,0,prior,gregstoll,1.0,0.0
6,1,011,9,0.9985,1,0,prior,gregstoll,1.0,-0.0005
6,2,011,9,0.9980000000000001,3,10,re_collapsed,gregstoll,0.6666666666666666,-0.001333
6,0,011,10,0.999,1,0,prior,gregstoll,1.0,0.0
6,1,011,10,0.99875,2,6,re_collapsed,gregstoll,0.7692307692307693,-0.000481
6,2,011,10,0.9982500000000001,2,16,re_collapsed,gregstoll,0.5555555555555556,-0.001194
6,0,100,-10,0.0024062978271364686,0,0,prior,logistic,1.0,0.001406
6,1,100,-10,0.0019062978271364686,0,6,re_collapsed,gregstoll,0.7692307692307693,0.001137
6,2,100,-10,0.0014062978271364686,0,18,re_collapsed,gregstoll,0.5263157894736842,0.00088
6,0,100,-9,0.0032877040498704695,0,0,prior,logistic,1.0,0.001495
6,1,100,-9,0.0029355638612860555,0,0,prior,gregstoll,1.0,0.001143
6,2,100,-9,0.0024355638612860555,0,5,re_collapsed,gregstoll,0.8,-0.022834
6,0,100,-8,0.006754983451949469,0,0,prior,gregstoll,1.0,-0.029392
6,1,100,-8,0.003486417110172055,0,5,re_collapsed,gregstoll,0.8,-0.002993
6,2,100,-8,0.0034390421717118364,0,25,re_collapsed,gregstoll,0.4444444444444444,0.000953
6,0,100,-7,0.008852700880316929,1,8,re_collapsed,gregstoll,0.7142857142857143,0.008138
6,1,100,-7,0.003880692708149646,1,10,re_collapsed,gregstoll,0.6666666666666666,0.003214
6,2,100,-7,0.0035678595475270997,1,24,re_collapsed,gregstoll,0.45454545454545453,0.001741
6,0,100,-6,0.012738301532813487,0,5,re_collapsed,gregstoll,0.8,0.011938
6,1,100,-6,0.012238301532813486,0,14,re_collapsed,gregstoll,0.5882352941176471,0.010764
6,2,100,-6,0.011738301532813486,0,57,re_collapsed,gregstoll,0.2597402597402597,0.010962
6,0,100,-5,0.06636310001110872,1,9,re_collapsed,gregstoll,0.6896551724137931,0.011101
6,1,100,-5,0.04467934530230296,2,30,re_collapsed,gregstoll,0.4,-0.00214
6,2,100,-5,0.035095941308501896,2,112,re_collapsed,gregstoll,0.15151515151515152,0.001564
6,0,100,-4,0.10243644650805744,3,20,re_collapsed,gregstoll,0.5,0.0072
6,1,100,-4,0.09506949469863668,2,43,re_collapsed,gregstoll,0.31746031746031744,0.017559
6,2,100,-4,0.057277883009117236,1,178,re_collapsed,gregstoll,0.10101010101010101,0.008561
6,0,100,-3,0.21313772069243794,3,25,re_collapsed,gregstoll,0.4444444444444444,0.019089
6,1,100,-3,0.1980572323658149,3,57,re_collapsed,gregstoll,0.2597402597402597,0.0
6,2,100,-3,0.15309539094705507,3,229,re_collapsed,gregstoll,0.08032128514056225,-0.004666
6,0,100,-2,0.43289736876808244,2,35,re_collapsed,gregstoll,0.36363636363636365,-0.007802
6,1,100,-2,0.2673857039026722,4,88,re_collapsed,gregstoll,0.18518518518518517,0.003856
6,2,100,-2,0.20873309064526524,5,357,re_collapsed,gregstoll,0.05305039787798409,0.0
6,0,100,-1,0.5253019464809077,6,38,re_collapsed,gregstoll,0.3448275862068966,0.027777
6,1,100,-1,0.4101300188367543,4,125,re_collapsed,gregstoll,0.13793103448275862,0.053867
6,2,100,-1,0.3278452994778128,5,515,re_collapsed,gregstoll,0.037383177570093455,-0.007967
6,0,100,0,0.635326516228189,2,60,re_collapsed,gregstoll,0.25,0.025442
6,1,100,0,0.5303536266341626,3,164,re_collapsed,gregstoll,0.10869565217391304,0.001808
6,2,100,0,0.4870505054241994,15,15,empirical,gregstoll,0.5714285714285714,0.021251
6,0,100,1,0.7818760845556938,6,45,re_collapsed,gregstoll,0.3076923076923077,0.0
6,1,100,1,0.7287340963183064,6,107,re_collapsed,gregstoll,0.15748031496062992,0.0
6,2,100,1,0.6527883331263824,12,12,empirical,gregstoll,0.625,-0.013213
6,0,100,2,0.8065860807464403,3,39,re_collapsed,gregstoll,0.3389830508474576,0.004275
6,1,100,2,0.7842348313418552,5,96,re_collapsed,gregstoll,0.1724137931034483,-0.004525
6,2,100,2,0.7837348313418553,9,395,re_collapsed,gregstoll,0.04819277108433735,-0.003678
6,0,100,3,0.9502212808917291,3,33,re_collapsed,gregstoll,0.37735849056603776,-0.007776
6,1,100,3,0.9084724809386816,3,73,re_collapsed,gregstoll,0.21505376344086022,0.0
6,2,100,3,0.8855508278344502,3,302,re_collapsed,gregstoll,0.062111801242236024,0.006904
6,0,100,4,0.9518630023014646,5,32,re_collapsed,gregstoll,0.38461538461538464,0.007134
6,1,100,4,0.9135863069533194,9,61,re_collapsed,gregstoll,0.24691358024691357,0.004497
6,2,100,4,0.9130863069533195,12,12,empirical,gregstoll,0.625,-0.027365
6,0,100,5,0.956399392152316,1,15,re_collapsed,gregstoll,0.5714285714285714,0.003609
6,1,100,5,0.955899392152316,1,39,re_collapsed,gregstoll,0.3389830508474576,0.019553
6,2,100,5,0.953108624772172,2,188,re_collapsed,gregstoll,0.09615384615384616,0.0
6,0,100,6,0.9802458441585769,1,14,re_collapsed,gregstoll,0.5882352941176471,0.016281
6,1,100,6,0.9719431671769772,2,26,re_collapsed,gregstoll,0.43478260869565216,-0.005354
6,2,100,6,0.9627241821736057,2,85,re_collapsed,gregstoll,0.19047619047619047,0.0
6,0,100,7,0.9947564309413545,2,6,re_collapsed,gregstoll,0.7692307692307693,-0.003951
6,1,100,7,0.9942564309413545,1,9,re_collapsed,gregstoll,0.6896551724137931,0.001952
6,2,100,7,0.9937564309413546,2,34,re_collapsed,gregstoll,0.37037037037037035,-0.00155
6,0,100,8,0.999,0,0,prior,gregstoll,1.0,0.0
6,1,100,8,0.9985,0,5,re_collapsed,gregstoll,0.8,0.003037
6,2,100,8,0.9980000000000001,1,22,re_collapsed,gregstoll,0.47619047619047616,-0.000533
6,0,100,9,0.999,0,0,prior,logistic,1.0,0.0
6,1,100,9,0.9985,0,0,prior,gregstoll,1.0,-0.0005
6,2,100,9,0.9980000000000001,0,10,re_collapsed,gregstoll,0.6666666666666666,-0.001333
6,0,100,10,0.999,0,0,prior,logistic,1.0,0.0
6,1,100,10,0.99875,0,6,re_collapsed,gregstoll,0.7692307692307693,-0.000481
6,2,100,10,0.9982500000000001,0,16,re_collapsed,gregstoll,0.5555555555555556,-0.001194
6,0,101,-10,0.0034062978271364682,0,0,prior,logistic,1.0,0.002406
6,1,101,-10,0.0029062978271364682,1,6,re_collapsed,gregstoll,0.7692307692307693,0.002137
6,2,101,-10,0.002406297827136468,2,18,re_collapsed,gregstoll,0.5263157894736842,0.00188
6,0,101,-9,0.0042877040498704696,0,0,prior,gregstoll,1.0,0.002495
6,1,101,-9,0.003935563861286055,0,0,prior,gregstoll,1.0,0.002143
6,2,101,-9,0.003435563861286055,0,5,re_collapsed,gregstoll,0.8,0.002002
6,0,101,-8,0.007754983451949469,0,0,prior,gregstoll,1.0,0.006755
6,1,101,-8,0.004486417110172055,0,5,re_collapsed,gregstoll,0.8,0.003686
6,2,101,-8,0.004439042171711836,0,25,re_collapsed,gregstoll,0.4444444444444444,0.003995
6,0,101,-7,0.00985270088031693,0,0,prior,gregstoll,1.0,0.001981
6,1,101,-7,0.0048806927081496455,0,10,re_collapsed,gregstoll,0.6666666666666666,0.00247
6,2,101,-7,0.0045678595475271005,0,24,re_collapsed,gregstoll,0.45454545454545453,0.004113
6,0,101,-6,0.013404968199480153,1,0,prior,gregstoll,1.0,0.005392
6,1,101,-6,0.012904968199480152,1,14,re_collapsed,gregstoll,0.5882352941176471,0.010967
6,2,101,-6,0.012404968199480152,2,57,re_collapsed,gregstoll,0.2597402597402597,0.011736
6,0,101,-5,0.09155344351558757,2,0,prior,gregstoll,1.0,-0.009165
6,1,101,-5,0.045679345302302964,0,30,re_collapsed,gregstoll,0.4,-0.010917
6,2,101,-5,0.03780962308435659,3,112,re_collapsed,gregstoll,0.15151515151515152,-0.001226
6,0,101,-4,0.1547715202083657,2,0,prior,gregstoll,1.0,-0.006332
6,1,101,-4,0.09848478530988732,2,43,re_collapsed,gregstoll,0.31746031746031744,-0.002357
6,2,101,-4,0.05827788300911724,2,178,re_collapsed,gregstoll,0.10101010101010101,0.00667
6,0,101,-3,0.29606131690654636,6,9,re_collapsed,gregstoll,0.6896551724137931,0.0
6,1,101,-3,0.2034798267788688,5,57,re_collapsed,gregstoll,0.2597402597402597,-0.005162
6,2,101,-3,0.16181524136612985,6,229,re_collapsed,gregstoll,0.08032128514056225,0.0
6,0,101,-2,0.45317288332691685,6,8,re_collapsed,gregstoll,0.7142857142857143,0.0
6,1,101,-2,0.2798701991446957,9,88,re_collapsed,gregstoll,0.18518518518518517,0.0
6,2,101,-2,0.2613304734347025,14,14,empirical,gregstoll,0.5882352941176471,0.0
6,0,101,-1,0.5757673470217979,8,10,re_collapsed,gregstoll,0.6666666666666666,-0.00104
6,1,101,-1,0.4924890005589122,10,10,empirical,gregstoll,0.6666666666666666,-0.0
6,2,101,-1,0.3385771602833848,22,22,empirical,gregstoll,0.47619047619047616,0.0
6,0,101,0,0.7355652029469482,7,14,re_collapsed,gregstoll,0.5882352941176471,0.0
6,1,101,0,0.5992930200217833,10,10,empirical,gregstoll,0.6666666666666666,-0.051279
6,2,101,0,0.5220368465238805,22,22,empirical,gregstoll,0.47619047619047616,-0.003397
6,0,101,1,0.8100748193655493,4,8,re_collapsed,gregstoll,0.7142857142857143,-0.007895
6,1,101,1,0.7379285818898329,10,10,empirical,gregstoll,0.6666666666666666,0.020685
6,2,101,1,0.6527883331263824,15,15,empirical,gregstoll,0.5714285714285714,0.076617
6,0,101,2,0.9109293109950845,3,6,re_collapsed,gregstoll,0.7692307692307693,-0.003015
6,1,101,2,0.7927686103155638,9,96,re_collapsed,gregstoll,0.1724137931034483,0.0
6,2,101,2,0.7859463686283595,14,14,empirical,gregstoll,0.5882352941176471,0.093522
6,0,101,3,0.951221280891729,0,0,prior,gregstoll,1.0,0.000677
6,1,101,3,0.9127743568624457,3,73,re_collapsed,gregstoll,0.21505376344086022,0.003016
6,2,101,3,0.88655082783445,7,302,re_collapsed,gregstoll,0.062111801242236024,0.007692
6,0,101,4,0.9726543940394365,5,5,re_collapsed,gregstoll,0.8,-0.015799
6,1,101,4,0.9145863069533193,9,61,re_collapsed,gregstoll,0.24691358024691357,0.007813
6,2,101,4,0.9140863069533194,10,10,empirical,gregstoll,0.6666666666666666,0.016636
6,0,101,5,0.9731543940394365,3,5,re_collapsed,gregstoll,0.8,0.003244
6,1,101,5,0.961008770913241,1,39,re_collapsed,gregstoll,0.3389830508474576,0.025472
6,2,101,5,0.9536510190829987,9,188,re_collapsed,gregstoll,0.09615384615384616,0.001683
6,0,101,6,0.9848349685776194,1,0,prior,gregstoll,1.0,0.001616
6,1,101,6,0.972943167176977,2,26,re_collapsed,gregstoll,0.43478260869565216,0.001062
6,2,101,6,0.9665460666730088,5,85,re_collapsed,gregstoll,0.19047619047619047,-0.003131
6,0,101,7,0.9983197481526382,2,0,prior,gregstoll,1.0,0.0
6,1,101,7,0.9963242549483277,4,9,re_collapsed,gregstoll,0.6896551724137931,0.002017
6,2,101,7,0.9962136920335977,3,34,re_collapsed,gregstoll,0.37037037037037035,0.000625
6,0,101,8,0.999,0,0,prior,gregstoll,1.0,0.0
6,1,101,8,0.9985,0,5,re_collapsed,gregstoll,0.8,-0.0007
6,2,101,8,0.9980000000000001,1,22,re_collapsed,gregstoll,0.47619047619047616,-0.001524
6,0,101,9,0.999,1,0,prior,gregstoll,1.0,0.0
6,1,101,9,0.9985,0,0,prior,gregstoll,1.0,-0.0005
6,2,101,9,0.9980000000000001,1,10,re_collapsed,gregstoll,0.6666666666666666,-0.001333
6,0,101,10,0.999,2,0,prior,logistic,1.0,0.0
6,1,101,10,0.99875,0,6,re_collapsed,gregstoll,0.7692307692307693,-0.000481
6,2,101,10,0.9982500000000001,0,16,re_collapsed,gregstoll,0.5555555555555556,-0.001194
6,0,110,-10,0.003906297827136468,0,0,prior,logistic,1.0,0.002906
6,1,110,-10,0.0034062978271364682,0,0,prior,gregstoll,1.0,0.002406
6,2,110,-10,0.0029062978271364682,0,6,re_collapsed,gregstoll,0.7692307692307693,0.002137
6,0,110,-9,0.004787704049870469,0,0,prior,logistic,1.0,0.002995
6,1,110,-9,0.0044355638612860555,0,0,prior,gregstoll,1.0,0.002643
6,2,110,-9,0.003935563861286056,1,0,prior,gregstoll,1.0,0.002143
6,0,110,-8,0.013210036371213171,0,0,prior,gregstoll,1.0,-0.00589
6,1,110,-8,0.0049864171101720554,0,0,prior,gregstoll,1.0,0.003986
6,2,110,-8,0.004939042171711837,0,5,re_collapsed,gregstoll,0.8,0.004139
