id,player_id,team,gm,name,last_name,discord_id,status,primary_pos,secondary_pos,hand,con,eye,pwr,spd,mov,cmd,vel,awr,discord_nickname,is_rookie,league,season,suffix,first_name,session_added,rookie,s_id
2872,,GHG,false,Y.Y. Lord,Lord,325356320473612290,Active,P,,R,,,,,5,2,2,3,NotAName#0591,,MLN,6,,Y.Y.,,true,6_6023
2873,,BBG,false,Hornot Hivez,Hivez,500805562376650758,Active,P,,L,,,,,3,3,5,1,Hornet7#8204,,MLN,6,,Hornot,,true,6_6025
2874,,SUN,false,B.A. Dickey,Dickey,202243718063980544,Active,SS,UTIL,L,2,2,4,4,,,,,fetchwell#5521,,MLN,6,,B.A.,,true,6_6026
2875,,HFX,false,Big Psyduck,Psyduck,487748192105005066,Active,CF,,R,5,1,1,5,,,,,PsuJosh#1835,,MLN,6,,Big,,true,6_6027
2876,,FA,false,Caleb Bolden,Bolden,497892815754362931,Free Agent,P,,R,,,,,4,2,4,2,Hobbes .T. Hero#1999,,MLN,6,,Caleb,,true,6_6028
2877,,BBG,false,Scherbie Fully-Loaded,Fully-Loaded,245291720730738688,Active,CF,,R,5,1,1,5,,,,,TwinsFan94#3148,,MLN,6,,Scherbie,,true,6_6029
2878,,KYM,false,Steven Silston,Silston,278706442196877312,Active,P,,L,,,,,3,2,4,3,🍋Sour_Panda🍋#4523,,MLN,6,,Steven,,true,6_6030
2879,,POR,false,Captain Rex,Rex,424366248780890121,Active,1B,UTIL,L,3,5,2,2,,,,,Canner234#3934,,MLN,6,,Captain,,true,6_6031
2880,,KYM,false,Johnny McFarland,McFarland,416023481357172736,Active,C,CINF,R,2,4,4,2,,,,,Johnny boi#0032,,MLN,6,,Johnny,,true,6_6032
2881,,HFX,false,Johnny Omar,Omar,437956094023696385,Active,2B,UTIL,R,4,4,1,3,,,,,NateInDisney 1/26/2020#3842,,MLN,6,,Johnny,,true,6_6033
2882,,FA,false,Ringo Starr,Starr,321747018168926209,Free Agent,CF,,L,3,3,4,2,,,,,Rigno#1547,,MLN,6,,Ringo,,true,6_6034
2883,,BFB,false,Tommy Tightpants,Tightpants,134502207637815297,Active,P,,R,,,,,5,3,3,1,wack#1387,,MLN,6,,Tommy,,true,6_6035
2884,,HFX,false,Mad Jack,Jack,251908085843623936,Active,C,COF,L,2,5,1,4,,,,,madjack272#1191,,MLN,6,,Mad,,true,6_6036
2885,,JAM,false,Luxxy Raidaros,Raidaros,191936882236588032,Active,CF,,R,3,3,1,5,,,,,CybeastID#4603,,MLN,6,,Luxxy,,true,6_6037
2886,,FA,false,Captain Legs,Legs,171016492639322113,Free Agent,C,CINF,L,3,5,3,1,,,,,R3dfive#1079,,MLN,6,,Captain,,true,6_6038
2887,,POR,false,Big Smoke Anderson,Anderson,284831116207194122,Active,C,CINF,R,3,4,4,1,,,,,SpicyMeatloaf#1212,,MLN,6,,Big Smoke,,true,6_6040
2888,,FA,false,Richard Noggin,Noggin,753106725032165396,Free Agent,1B,UTIL,R,3,2,4,3,,,,,nicckk#1809,,MLN,6,,Richard,,true,6_6041
2889,,KYM,false,Daniel Martinez,Martinez,697403487838928897,Active,LF,,R,4,1,4,3,,,,,ShoTime17#0017,,MLN,6,,Daniel,,true,6_6042
2890,,FA,false,Owmy Back,Back,841095606172778527,Free Agent,C,CINF,R,2,4,5,1,,,,,Turts#4173,,MLN,6,,Owmy,,true,6_6043
2891,,HFX,false,Matthew Longballo,Longballo,267844339365838848,Active,P,,R,,,,,4,4,3,1,bestheadcoach#1394,,MLN,6,,Matthew,,true,6_6044
2892,,BUF,false,Finn Pinguson,Pinguson,632293208499421187,Active,C,COF,L,1,5,5,1,,,,,Pingu#6861,,MLN,6,,Finn,,false,6_6045
2893,,POR,false,Bradle Beamen,Beamen,521532303508242432,Active,3B,UTIL,L,3,1,5,3,,,,,Beadlejuice44,,MLN,6,,Bradle,,true,6_6046
2894,,SMD,false,Crimson Chin,Chin,832485068797771849,Active,LF,,L,4,3,2,3,,,,,D-Habes,,MLN,6,,Crimson,,true,6_6047
2895,,BUF,false,Phil McKrackup,McKrackup,198274387831422976,Active,CF,,R,4,2,4,2,,,,,AP#5280,,MLN,6,,Phil,,true,6_6048
2896,,POR,false,Noodle Arm ODoyle,ODoyle,566239287713202187,Active,RF,,R,5,1,5,1,,,,,nathanremaly#6773,,MLN,6,,Noodle Arm,,true,6_6049
2897,,MAL,false,Emerson Austin Jr.,Austin,461562661184995328,Active,3B,UTIL,L,3,2,5,2,,,,,EA#3545,,MLN,6,Jr.,Emerson,,true,6_6050
2898,,JAM,false,Alexandra Shepard,Shepard,514936838918504448,Active,3B,UTIL,L,3,3,3,3,,,,,blackholes#4211,,MLN,6,,Alexandra,,true,6_6051
2899,,GRZ,false,Garitek,Garitek,201437703328235520,Captain,C,CINF,R,3,5,3,1,,,,,GareDr333#5369,,MLN,7,,,,false,7_1002
2900,,SMD,true,Pops Dongoria,Dongoria,225468192443727873,GM Only,P,,R,,,,,5,3,2,2,timland33#8053,,MLN,7,,Pops,,false,7_1004
2901,,SMD,false,Smitty Hoppenscotch,Hoppenscotch,377826278004490240,Captain,CF,,L,4,2,1,5,,,,,Natsochist#8041,,MLN,7,,Smitty,,false,7_1006
2902,,SMD,false,Atlas Quin,Quin,148920755189579776,Captain,P,,L,,,,,3,2,4,3,Pieanator#7542,,MLN,7,,Atlas,,false,7_1008
2903,,SMD,false,Reservoir Butler,Butler,288768900169072641,Active,SS,C,R,4,2,1,5,,,,,ghostelephant#6650,,MLN,7,,Reservoir,,false,7_1012
2904,,HFX,false,Lane Drew,Drew,215354400720420866,Active,P,,L,,,,,3,3,4,2,Stride,,MLN,7,,Lane,,false,7_1018
2905,,KYM,false,Q Kimbrel,Kimbrel,134478480862740480,Active,CF,,R,1,3,5,3,,,,,Cerb#8365,,MLN,7,,Q,,false,7_1021
2906,,GHG,false,Chuck McCluster,McCluster,391473385768747008,Active,RF,,L,3,4,3,2,,,,,snipenberg#7197,,MLN,7,,Chuck,,false,7_1022
2907,,SMD,false,Dan Gerzone,Gerzone,358438389160345600,Captain,2B,UTIL,R,3,1,4,4,,,,,Dan_Gerzone,,MLN,7,,Dan,,false,7_1023
2908,,HFX,false,Jordan Peppers,Peppers,298191208776204288,Active,P,,R,,,,,4,2,2,4,raptor152#0431,,MLN,7,,Jordan,,false,7_1024
2909,,FA,false,Angel Leon,Leon,240939239968210944,Free Agent,P,,L,,,,,4,3,4,1,GK12303#1313,,MLN,7,,Angel,,false,7_1026
2910,,SUN,false,Thomas Nova,Nova,341669113430540301,Active,P,,L,,,,,4,4,2,2,Daitryu#7669,,MLN,7,,Thomas,,false,7_1027
2911,,SUN,false,Lefty Louis,Louis,326553566909300737,Active,SS,UTIL,L,1,5,5,1,,,,,lewislewes#3447,,MLN,7,,Lefty,,false,7_1029
2912,,SUN,true,Charlie Scott,Scott,193883917055557642,GM Only,C,COF,L,5,5,1,1,,,,,SemiCharmedMike#9629,,MLN,7,,Charlie,,false,7_1032
2913,,BBG,true,Daz Reference,Reference,180498124823855104,Active,1B,UTIL,R,5,1,1,5,,,,,Obscure_Reference#9129,,MLN,7,,Daz,,false,7_1033
2914,,SUN,false,Jack Marnette,Marnette,345701896377597953,Active,LF,,R,5,2,2,3,,,,,jmarnette#1828,,MLN,7,,Jack,,false,7_1034
2915,,SUN,false,Chip Otle,Otle,213403960072077312,Active,SS,UTIL,L,5,1,1,5,,,,,mcastagnaro30#2558,,MLN,7,,Chip,,false,7_1035
2916,,SMD,false,Spike Suzuki,Suzuki,398235187634503702,Captain,1B,UTIL,R,4,4,2,2,,,,,xbijin#3776,,MLN,7,,Spike,,false,7_1036
2917,,ACP,false,Barney Summers,Summers,378073752400953344,Active,C,CINF,L,5,5,1,1,,,,,CougMaster#8822,,MLN,7,,Barney,,false,7_1041
2918,,KYM,false,Dallas Houston,Houston,359717979732312064,Active,RF,,R,3,3,5,1,,,,,mbless1415#6210,,MLN,7,,Dallas,,false,7_1042
2919,,BFB,false,Tyler Palmatier,Palmatier,195415573721645056,Active,1B,UTIL,R,3,3,4,2,,,,,Jags#3155,,MLN,7,,Tyler,,false,7_1043
2920,,REK,false,Superbone Threefinger,Threefinger,224327937720188928,Active,CF,,L,5,4,2,1,,,,,23baseball3#3100,,MLN,7,,Superbone,,false,7_1051
2921,,HMH,false,Zed Leona,Leona,177281342818484224,Active,C,CINF,R,5,4,1,2,,,,,Sleeper#2045,,MLN,7,,Zed,,false,7_1052
2922,,HMH,false,Steve Hofbardozzi Jr. Jr. Jr.,Hofbardozzi,207143171128426496,Active,3B,UTIL,L,5,4,1,2,,,,,GeneticlyPerfct#0232,,MLN,7,Jr.,Steve,,false,7_1054
2923,,HMH,true,Osmosis Jones,Jones,131978039763402752,Active,2B,UTIL,L,4,3,1,4,,,,,AdmiralJones42#6648,,MLN,7,,Osmosis,,false,7_1055
2924,,SMD,false,Henrik Omega,Omega,178987211239325696,Active,RF,,L,3,3,2,4,,,,,Big Bossuru#1370,,MLN,7,,Henrik,,false,7_1056
2925,,HFX,false,Rusty LaRue,LaRue,644347193523830814,Active,P,,L,,,,,3,3,3,3,RustyLaRue95#6959,,MLN,7,,Rusty,,false,7_1057
2926,,HMH,false,Catfish Champ,Champ,259940190947246081,Active,CF,,L,5,3,1,3,,,,,amazingcowmilk#9713,,MLN,7,,Catfish,,false,7_1058
2927,,HMH,false,Hudson Hildebrandt,Hildebrandt,285878316987056130,Active,P,,R,,,,,5,1,5,1,Hudson#6969,,MLN,7,,Hudson,,false,7_1061
2928,,KYM,false,Alex Yaxley,Yaxley,345329173616787458,Captain,C,COF,R,3,4,4,1,,,,,BIGxM1KE#4625,,MLN,7,,Alex,,false,7_1063
2929,,FA,false,Austin Schwartz,Schwartz,319240013818757120,Free Agent,CF,,L,5,5,1,1,,,,,Cubzlover84#7820,,MLN,7,,Austin,,false,7_1067
2930,,HMH,false,Rub A. Chikin,Chikin,373703526347440129,Active,1B,UTIL,L,5,1,1,5,,,,,rubachikin,,MLN,7,,Rub A.,,false,7_1069
2931,,SMD,false,Isaac Saffron,Saffron,151083162116554752,Active,C,CINF,L,5,5,1,1,,,,,izsaf#9638,,MLN,7,,Isaac,,false,7_1071
2932,,BFB,false,Red Trapper,Trapper,381269531752005663,Captain,1B,UTIL,L,2,4,4,2,,,,,Red Trapper#5937,,MLN,7,,Red,,false,7_1072
2933,,BFB,false,Juan Diego De Las Rosas Jr.,De Las Rosas,189963987129991179,,2B,UTIL,R,4,2,1,5,,,,,Dancingtree444#4987,,MLN,7,Jr.,Juan Diego,,false,7_1073
2934,,BFB,false,Donked McToad,McToad,191205122548695050,Active,LF,,R,4,2,3,3,,,,,donked#9307,,MLN,7,,Donked,,false,7_1074
2935,,ACP,false,Babatunde Oladotun,Oladotun,401796234001514501,Active,P,,R,,,,,4,2,3,3,Babatunde Oladotun#6470,,MLN,7,,Babatunde,,false,7_1079
2936,,BFB,true,Whitt Bass,Bass,211904717981220865,GM Only,,,,,,,,,,,,kickthepony#5274,,MLN,7,,Whitt,,false,7_1080
2937,,GRZ,false,Basebally McBaseballface Jr.,McBaseballface,212687113634840580,Active,RF,,R,5,1,1,5,,,,,packattack#9827,,MLN,7,Jr.,Basebally,,false,7_1082
2938,,GRZ,false,Tony Smehrik,Smehrik,185167161734594560,Active,P,,L,,,,,3,5,2,2,liebz#0795,,MLN,7,,Tony,,false,7_1083
2939,,ACP,false,George Ewell,Ewell,211243192358535171,Active,P,,R,,,,,3,4,4,1,Ewell,,MLN,7,,George,,false,7_1086
2940,,BUF,false,Foxx Dashington,Dashington,301455044656758784,Active,LF,,L,1,1,5,5,,,,,FoxxDashington#1492,,MLN,7,,Foxx,,false,7_1087
2941,,ACP,false,Stan Mann,Mann,298312382927732748,Active,1B,UTIL,R,5,5,1,1,,,,,CelciusII#6336,,MLN,7,,Stan,,false,7_1088
2942,,BFB,false,Jefferson Steelflex,Steelflex,187009663487836162,Captain,SS,UTIL,L,5,1,1,5,,,,,Jeff Steelflex#0352,,MLN,7,,Jefferson,,false,7_1089
2943,,ACP,false,James Pablano,Pablano,377904113842913280,Active,RF,,R,3,3,1,5,,,,,loco_pabs#0259,,MLN,7,,James,,false,7_1090
2944,,ACP,true,Dougal McGoogol,McGoogol,377896897870036992,Active,3B,UTIL,R,4,2,1,5,,,,,mcgoogol#0111,,MLN,7,,Dougal,,false,7_1091
2945,,GRZ,true,Jameson Poe,Poe,136843419321368576,GM Only,C,COF,R,3,4,2,3,,,,,Poe#8888,,MLN,7,,Jameson,,false,7_1097
2946,,HFX,false,Kegs Mabry,Mabry,144267007175426048,Active,LF,,L,3,1,5,3,,,,,kegs#5639,,MLN,7,,Kegs,,false,7_1098
2947,,BFB,false,Baron Samedi,Samedi,109574591738851328,Active,3B,UTIL,R,3,3,2,4,,,,,haunted#0371,,MLN,7,,Baron,,false,7_1099
2948,,BUF,false,Antwan Zella,Zella,135821931550081024,Active,RF,,R,5,3,3,1,,,,,ando#0150,,MLN,7,,Antwan,,false,7_1100
2949,,BUF,false,Petra Sabor,sabor,158306211568025600,Captain,SS,UTIL,R,5,2,2,3,,,,,Petralikesbaseball#0016,,MLN,7,,petra,,false,7_1107
2950,,GHG,false,Conor Sexton,Sexton,205443196401090561,Captain,1B,UTIL,L,3,3,4,2,,,,,YoloSwaggins#8690,,MLN,7,,Conor,,false,7_1108
2951,,GHG,true,Dominus Nominus,Nominus,198821468317024256,GM Only,LF,,R,2,2,4,4,,,,,steelermade28#8041,,MLN,7,,Dominus,,false,7_1109
2952,,KYM,false,Cookie Mongster,Mongster,302242686281318400,Active,1B,UTIL,L,4,4,3,1,,,,,mongster_03#3405,,MLN,7,,Cookie,,false,7_1113
2953,,FA,false,Lee Allen Ripley,Ripley,199236419464462346,Active,P,,L,,,,,5,2,4,1,SubcheckForum#0035,,MLN,7,,Lee Allen,,false,7_1116
2954,,ACP,false,Willie Mays Hayes,Hayes,433103168445087756,Active,CF,,R,4,2,1,5,,,,,WillieMaysHays#9546,,MLN,7,,Willie Mays,,false,7_1119
2955,,KYM,false,Johnny Hopkins,Hopkins,121083821637500928,Captain,3B,UTIL,L,5,2,2,3,,,,,BubonicNarwhal#6234,,MLN,7,,Johnny,,false,7_1120
2956,,GHG,false,Finkle Sparkles,Sparkles,243128381275766784,Active,P,,R,,,,,4,2,4,2,Einhornfarm#4830,,MLN,7,,Finkle,,false,7_1122
2957,,KYM,false,Kurt Anger,Anger,172340171868602368,Active,SS,UTIL,L,5,1,1,5,,,,,Wham Bam Shang-A-Lang#7171,,MLN,7,,Kurt,,false,7_1123
2958,,BUF,false,KC Bats,Bats,322186326130556940,Active,LF,,R,4,2,2,4,,,,,kc3551#3802,,MLN,7,,KC,,false,7_1131
2959,,BFB,true,Steel Pipe Simpson,Simpson,358438289344299008,GM Only,CF,,R,3,3,3,3,,,,,Alch233,,MLN,7,,Steel Pipe,,false,7_1132
2960,,REK,false,Hank Murphy,Murphy,382275235082403842,Active,C,COF,L,1,5,5,1,,,,,Hank Murphy#4997,,MLN,7,,Hank,,false,7_1133
2961,,GHG,false,Ornn Mistborn,Mistborn,277638011124973571,Active,2B,UTIL,R,3,3,4,2,,,,,biigdog#3209,,MLN,7,,Ornn,,false,7_1134
2962,,ACP,false,Ryan Gastings,Gastings,194225767952023552,Active,P,,L,,,,,2,4,2,4,Aspence#3564,,MLN,7,,Ryan,,false,7_1135
2963,,GHG,false,Mason Spurs,Spurs,198821468317024256,Active,SS,UTIL,L,5,2,2,3,,,,,SpursyGopher#5047,,MLN,7,,Mason,,false,7_1136
2964,,SMD,false,Bartholomew Crumblepuff,Crumblepuff,223279982091304960,Active,P,,L,,,,,3,2,4,3,Zod#3168,,MLN,7,,Bartholomew,,false,7_1140
2965,,GHG,false,Geno Scaramucci,Scaramucci,378622205883580417,Active,P,,L,,,,,5,4,1,2,SilkyMango#9987,,MLN,7,,Geno,,false,7_1141
2966,,HMH,false,Garrett Evans,Evans,233003286943367169,Active,RF,,R,3,2,5,2,,,,,legacy3233#2024,,MLN,7,,Garrett,,false,7_1149
2967,,FA,false,Ricky Vaughn,Vaughn,369553888723992578,Active,P,,R,,,,,3,4,4,1,See_You_Laterr#6448,,MLN,7,,Ricky,,false,7_1150
2968,,SMD,false,Lance Lummoxx,Lummoxx,215570868657455104,Active,SS,UTIL,R,3,2,4,3,,,,,Lummoxx#2267,,MLN,7,,Lance,,false,7_1151
2969,,REK,false,Larold,Larold,406898210804858884,Active,2B,UTIL,R,2,2,4,4,,,,,TrickyTroy2#3950,,MLN,7,,,,false,7_1153
2970,,SMD,false,Thomas Thompson III,Thompson,86858721061269504,Active,3B,UTIL,R,3,3,5,1,,,,,Barno#4078,,MLN,7,III,Thomas,,false,7_1156
2971,,ACP,false,JP Panik,Panik,345339723323146240,Active,SS,UTIL,L,4,2,4,2,,,,,JP1704#3386,,MLN,7,,JP,,false,7_1157
2972,,SUN,false,Master Cashier,Cashier,143034072787058688,Captain,C,COF,L,1,5,1,5,,,,,MasterCashier#1114,,MLN,7,,Master,,false,7_1158
2973,,FA,false,Clifton Outlaw,Outlaw,234287682082045952,Active,RF,,L,3,2,4,3,,,,,AWildHannahAppeared#3538,,MLN,7,,Clifton,,false,7_1159
2974,,NO,false,Nate Lewis,Lewis,183513716166230017,Active,SS,UTIL,L,3,3,1,5,,,,,Miro#4444,,MLN,7,,Nate,,false,7_1162
2975,,BFB,false,Zin Martinez,Martinez,345191609098567680,Active,C,CINF,L,5,3,2,2,,,,,Wilbur Forrester Wood#1106,,MLN,7,,Zin,,false,7_1164
2976,,GRZ,false,Dropov Andpicov,Andpicov,166308180668710912,Active,2B,UTIL,L,4,3,2,3,,,,,Shambox#6584,,MLN,7,,Dropov,,false,7_1165
2977,,BBG,false,Ecliptic Astrum,Astrum,212087762172510210,Captain,C,CINF,L,1,5,1,5,,,,,Ecliptic#3662,,MLN,7,,Ecliptic,,false,7_1166
2978,,BBG,false,Release T. Kraken,Kraken,132736488675737600,Active,1B,UTIL,R,5,1,3,3,,,,,Schuby#0001,,MLN,7,,Release T.,,false,7_1168
2979,,HMH,false,Jerome Garcia,Garcia,131971501153845248,Active,2B,UTIL,R,5,3,3,1,,,,,UnironicU2Defender#7767,,MLN,7,,Jerome,,false,7_1169
2980,,BBG,false,Mad Monty,Monty,454284112165863434,Captain,P,,L,,,,,4,4,1,3,Mad_Monty#0578,,MLN,7,,Mad,,false,7_1174
2981,,BBG,false,War Hamster,Hamster,238569734185025536,Active,2B,UTIL,R,5,2,1,4,,,,,Warhamster#9295,,MLN,7,,War,,false,7_1180
2982,,HFX,false,Francis Herman Swagger,Swagger,402556009736044544,Active,1B,UTIL,R,2,4,4,2,,,,,bellysk8er2005#9850,,MLN,7,,Francis,,false,7_1186
2983,,MAL,false,Morris Deratt,Deratt,262709484810534914,Active,1B,C,R,5,5,1,1,,,,,kylemoto10#6969,,MLN,7,,Morris,,false,7_1191
2984,,GHG,false,Rickey Tucker,Tucker,334203993607766017,Active,C,CINF,R,5,5,1,1,,,,,amesker#3310,,MLN,7,,Rickey,,false,7_1194
2985,,HMH,false,Mylo Grams,Grams,342097160122269698,Active,C,COF,L,1,5,5,1,,,,,Mylo Grams- Toronto C#9559,,MLN,7,,Mylo,,false,7_1201
2986,,KYM,false,Pablo Pabloson,Pabloson,401754031556657153,Hiatus,P,,L,,,,,2,2,5,3,HorribelSpelling#6151,,MLN,7,,Pablo,,true,7_1202
2987,,HMH,false,Stephen Sondheim,Sondheim,121672903396687872,Hiatus,P,,R,,,,,4,3,3,2,David.#9999,,MLN,7,,Stephen,,false,7_1205
2988,,BBG,false,Bace Ventura,Ventura,488754199245357073,Active,P,,L,,,,,4,4,2,2,GKG1214#5442,,MLN,7,,Bace,,false,7_1208
2989,,BFB,false,Franz Joseph Hymen,Hymen,657949188415422475,Active,LF,,L,1,3,4,4,,,,,sael#7290,,MLN,7,,Franz Joseph,,false,7_1209
2990,,REK,false,Barney Turbo,Turbo,375039413203501057,Active,RF,,R,3,1,3,5,,,,,"Barney ""AAM"" Turbo#0329",,MLN,7,,Barney,,false,7_1212
2991,,HFX,true,Johnny Dickshot,Dickshot,346750558901764117,GM Only,CF,,R,5,5,1,1,,,,,Number1Dork#7344,,MLN,7,,Johnny,,false,7_1217
2992,,SMD,false,Al Ternate,Ternate,346778676471267328,Active,LF,,R,3,4,1,4,,,,,Official Blu Jays Media Manger#8962,,MLN,7,,Al,,false,7_1220
2993,,KYM,false,Jerry Jingles,Jingles,340315725556088843,Active,P,,R,,,,,4,4,3,1,ColorMaster#3072,,MLN,7,,Jerry,,false,7_2000
2994,,SUN,false,Assassin Xekutioner,Xekutioner,385236196659560448,Active,3B,UTIL,R,2,2,3,5,,,,,The Xekutioner#6921,,MLN,7,,Assassin,,false,7_2002
2995,,SUN,false,Kiger Wulf,Wulf,308005533028319232,Active,LF,,R,5,1,1,5,,,,,KigerWulf#4308,,MLN,7,,Kiger,,false,7_2005
2996,,HMH,false,Skillz Simanek,Simanek,511617020408889354,Active,SS,UTIL,L,3,2,4,3,,,,,tsimaskillz#3401,,MLN,7,,Skillz,,false,7_2010
2997,,GRZ,false,Burgess Whitehead,Whitehead,396066486168584212,Active,3B,UTIL,L,4,3,4,1,,,,,stout#5458,,MLN,7,,Burgess,,false,7_2012
2998,,NO,false,Shovel Bryant,Bryant,398562977814413322,Active,2B,UTIL,R,4,3,1,4,,,,,Ramzavail#6648,,MLN,7,,Shovel,,false,7_2014
2999,,ASS,true,Demetrios Ooga,Ooga,319330358636314634,Active,3B,C,L,1,5,1,5,,,,,oogadebob#9787,,MLN,7,,Demetrios,,false,7_2020
3000,,GRZ,false,Lois Whip,Whip,258104532423147520,Captain,P,,R,,,,,4,1,4,3,manticorum67#3673,,MLN,7,,Lois,,false,7_2029
3001,,BFB,false,Kali McSuntas,McSuntas,181238139539423232,Active,P,,L,,,,,5,2,1,4,LaDfBC#1246,,MLN,7,,Kali,,false,7_2032
3002,,ACP,false,Jhahn Tahmus,Tahmus,512767921815027713,Captain,C,COF,L,4,4,3,1,,,,,jhahn_ttahmus#7940,,MLN,7,,Jhahn,,false,7_2035
3003,,REK,false,Sandy Collazo,Collazo,230804103079526400,Active,P,,R,,,,,5,3,3,1,Kaluunit#2406,,MLN,7,,Sandy,,false,7_2036
3004,,BBG,false,Maud Nelson,Nelson,514543440709812245,Active,LF,,L,4,3,4,1,,,,,dianaswrld#4135,,MLN,7,,Maud,,false,7_2044
3005,,BBG,false,Calvin Huff,Huff,507717034893901824,Captain,P,,L,,,,,2,3,4,3,"Calvin ""mak0shark"" Huff- FA P#5639",,MLN,7,,Calvin,,false,7_2047
3006,,BFB,false,Harry Peritestes,Peritestes,268566559746686986,Active,CF,,R,4,3,2,3,,,,,Jpulto#1431,,MLN,7,,Harry,,false,7_2055
3007,,REK,false,Jack Alpha,Alpha,378210771005341698,Captain,3B,UTIL,R,5,1,2,4,,,,,androidsen#8466,,MLN,7,,Jack,,false,7_2057
3008,,FA,false,Robert Abenduct,Abenduct,160894666219192321,Active,P,,R,,,,,5,5,1,1,Schnee#2967,,MLN,7,,Robert,,false,7_2062
3009,,POR,false,Talon Wingdiver,Wingdiver,133823669712453632,Active,P,,R,,,,,2,2,5,3,q77e#9300,,MLN,7,,Talon,,false,7_2066
3010,,SUN,false,Riles McGiles,McGiles,372578681006063617,Active,RF,,R,1,5,1,5,,,,,RilesMcGiles#3103,,MLN,7,,Riles,,false,7_2067
3011,,GHG,false,Pull Ganger,Ganger,877964545015042148,Active,CF,,L,3,2,2,5,,,,,ganger#7504,,MLN,7,,Pull,,false,7_2072
3012,,BUF,false,Copenhagen Black,Black,470202656992919553,Active,P,,L,,,,,4,2,5,1,NolaGumbeaux41#8934,,MLN,7,,Copenhagen,,false,7_2075
3013,,HMH,false,Jared Fromsubway,Fromsubway,131977963624333313,Active,LF,,R,4,3,3,2,,,,,oo#0001,,MLN,7,,Jared,,false,7_2077
3014,,HMH,false,Rascal Alex,Alex,131978039763402752,Active,P,,L,,,,,2,4,3,3,Avdo#9090,,MLN,7,,Rascal,,false,7_2078
3015,,FA,false,Junebug Wray,Wray,144969605977341953,Active,P,,R,,,,,3,2,5,2,Joester09#1816,,MLN,7,,Junebug,,false,7_2080
3016,,MAL,false,Cal Lidous,Lidous,485723834075316224,Active,P,,R,,,,,1,1,5,5,Cal#3838,,MLN,7,,Cal,,false,7_2081
3017,,ASS,false,Dixon Uraz,Uraz,148580118179217410,Active,2B,UTIL,R,5,1,1,5,,,,,Club_toast#4313,,MLN,7,,Dixon,,false,7_2082
3018,,BFB,false,Dylan Green,Green,172167687143817217,Active,P,,L,,,,,5,3,2,2,DylanG5#4899,,MLN,7,,Dylan,,false,7_2083
3019,,MAL,false,Lloyd Gross,Gross,206526330861387776,Captain,RF,,R,2,4,5,1,,,,,CringE#0294,,MLN,7,,Lloyd,,false,7_2085
3020,,ACP,false,Drew Ekstrum,Ekstrum,294335981442564096,Active,CF,,R,5,1,1,5,,,,,Drew Ekstrum#1125,,MLN,7,,Drew,,true,7_2086
3021,,MAL,false,Goro Shinoda,Shinoda,153721741129023488,Active,C,COF,L,5,5,1,1,,,,,XemyrLeBeau,,MLN,7,,Goro,,false,7_2090
3022,,ACP,true,True Pierce,Pierce,399299351802937344,GM Only,,,,,,,,,,,,True #9380,,MLN,7,,True,,false,7_2093
3023,,GRZ,false,JZ (but not the rapper),JZ,254774534274547713,Active,SS,UTIL,R,5,1,3,3,,,,,JZKITTY#3143,,MLN,7,,,,false,7_2094
3024,,GRZ,false,Adam Croft,Croft,208429483059970050,Active,P,,L,,,,,5,4,1,2,Naki#2555,,MLN,7,,Adam,,false,7_2096
3025,,ASS,false,Bobby Vance,Vance,438226264608735232,Captain,SS,UTIL,L,5,2,2,3,,,,,Wildcard09,,MLN,7,,Bobby,,false,7_2097
3026,,NO,false,Bobby Portis,Portis,383444903344078848,Active,C,COF,R,4,4,3,1,,,,,jackvd#1878,,MLN,7,,Bobby,,false,7_2104
3027,,FA,false,Declan Archer,Archer,501849193338503168,Active,CF,,L,4,2,2,4,,,,,Natro#0340,,MLN,7,,Declan,,false,7_2106
3028,,KYM,false,Kalin Young,Young,273639536804757514,,3B,UTIL,R,1,5,5,1,,,,,Kyounggun#9129,,MLN,7,,Kalin,,false,7_2107
3029,,ASS,false,Arm N. Hammer,Hammer,203362581363032064,Active,C,CINF,L,2,5,1,4,,,,,Poet#0643,,MLN,7,,Arm N.,,false,7_2108
3030,,BUF,false,Nate Duke,Duke,235564193112260608,Active,P,,L,,,,,3,4,2,3,Bigbosstone#5754,,MLN,7,,Nate,,false,7_2109
3031,,KYM,false,Pablo Sanchez,Sanchez,484386566249119760,Active,P,,R,,,,,5,4,2,1,matt2930#7229,,MLN,7,,Pablo,,false,7_3005
3032,,GRZ,false,Salvatore Sal De Luca,De Luca,92127213410865152,Active,C,COF,L,2,5,4,1,,,,,HolyHamGrenade#5701,,MLN,7,,Salvatore,,false,7_3007
3033,,KYM,false,Jarey Butts,Butts,246828880848093185,Active,LF,,R,3,2,4,3,,,,,Jurd#9852,,MLN,7,,Jarey,,false,7_3010
3034,,SUN,false,December Beckett,Beckett,443829816752340994,Active,P,,L,,,,,3,5,2,2,Jaysword#3811,,MLN,7,,December,,false,7_3011
3035,,HFX,false,Rusty Nails,Nails,368414494772428801,Active,RF,,L,4,1,4,3,,,,,chicken joe of sheboygan#3500,,MLN,7,,Rusty,,false,7_3012
3036,,GRZ,false,"Jason ""Dead"" Redd",Redd,485217045408120833,Captain,P,,R,,,,,5,3,3,1,ReedGibson,,MLN,7,,Jason,,false,7_3015
