remaining,outs,obc,batting_lead,win_prob
10,1,10,0,0.5197
10,1,10,-1,0.4074
10,1,10,-2,0.3028
10,1,10,-3,0.2079
10,1,10,-4,0.1421
10,1,10,-5,0.0935
10,1,10,-6,0.0655
10,1,10,-7,0.0321
10,1,10,-8,0.0321
10,1,10,-9,0
10,1,10,-10,0
10,1,10,-11,0
10,1,10,-12,0
10,1,10,-13,0
10,1,10,-14,0
10,1,10,-15,0
10,1,10,-16,0
10,1,10,-17,0
10,1,10,-18,0
10,1,100,18,0.9997
10,1,100,17,0.9993
10,1,100,16,0.9993
10,1,100,15,0.9993
10,1,100,14,0.9993
10,1,100,13,0.9983
10,1,100,12,0.9983
10,1,100,11,0.997
10,1,100,10,0.9933
10,1,100,9,0.9933
10,1,100,8,0.9747
10,1,100,7,0.9607
10,1,100,6,0.9438
10,1,100,5,0.9293
10,1,100,4,0.893
10,1,100,3,0.8265
10,1,100,2,0.7552
10,1,100,1,0.6609
10,1,100,0,0.5542
10,1,100,-1,0.4232
10,1,100,-2,0.3276
10,1,100,-3,0.2099
10,1,100,-4,0.1553
10,1,100,-5,0.1445
10,1,100,-6,0.0867
10,1,100,-7,0.0405
10,1,100,-8,0.0257
10,1,100,-9,0.0207
10,1,100,-10,0.008
10,1,100,-11,0.005
10,1,100,-12,0.0023
10,1,100,-13,0.0003
10,1,100,-14,0.0003
10,1,100,-15,0.0003
10,1,100,-16,0.0003
10,1,100,-17,0
10,1,100,-18,0
10,1,11,18,1
10,1,11,17,1
10,1,11,16,1
10,1,11,15,0.9993
10,1,11,14,0.9987
10,1,11,13,0.9987
10,1,11,12,0.9973
10,1,11,11,0.996
10,1,11,10,0.996
10,1,11,9,0.996
10,1,11,8,0.9847
10,1,11,7,0.9662
10,1,11,6,0.9522
10,1,11,5,0.9093
10,1,11,4,0.8748
10,1,11,3,0.8192
10,1,11,2,0.7412
10,1,11,1,0.6444
10,1,11,0,0.538
10,1,11,-1,0.4269
10,1,11,-2,0.3296
10,1,11,-3,0.2318
10,1,11,-4,0.1734
10,1,11,-5,0.1197
10,1,11,-6,0.0704
10,1,11,-7,0.0466
10,1,11,-8,0.0395
10,1,11,-9,0.0207
10,1,11,-10,0.0097
10,1,11,-11,0.009
10,1,11,-12,0.0017
10,1,11,-13,0.0017
10,1,11,-14,0.001
10,1,11,-15,0.0007
10,1,11,-16,0.0007
10,1,11,-17,0
10,1,11,-18,0
10,1,101,18,1
10,1,101,17,0.9993
10,1,101,16,0.9993
10,1,101,15,0.9993
10,1,101,14,0.9993
10,1,101,13,0.9987
10,1,101,12,0.9983
10,1,101,11,0.9967
10,1,101,10,0.9967
10,1,101,9,0.9901
10,1,101,8,0.9704
10,1,101,7,0.9544
10,1,101,6,0.9544
10,1,101,5,0.9269
10,1,101,4,0.8913
10,1,101,3,0.8293
10,1,101,2,0.763
10,1,101,1,0.6695
10,1,101,0,0.5596
10,1,101,-1,0.4515
10,1,101,-2,0.3518
10,1,101,-3,0.2685
10,1,101,-4,0.1505
10,1,101,-5,0.1339
10,1,101,-6,0.087
10,1,101,-7,0.0412
10,1,101,-8,0.0185
10,1,101,-9,0.0183
10,1,101,-10,0.0123
10,1,101,-11,0.0043
10,1,101,-12,0.002
10,1,101,-13,0.001
10,1,101,-14,0.0007
10,1,101,-15,0.0007
10,1,101,-16,0
10,1,101,-17,0
10,1,101,-18,0
10,1,110,18,1
10,1,110,17,1
10,1,110,16,1
10,1,110,15,0.9997
10,1,110,14,0.9997
10,1,110,13,0.9987
10,1,110,12,0.9983
10,1,110,11,0.9983
10,1,110,10,0.9983
10,1,110,9,0.9765
10,1,110,8,0.9765
10,1,110,7,0.959
10,1,110,6,0.959
10,1,110,5,0.9338
10,1,110,4,0.914
10,1,110,3,0.8496
10,1,110,2,0.782
10,1,110,1,0.6941
10,1,110,0,0.5922
10,1,110,-1,0.478
10,1,110,-2,0.3632
10,1,110,-3,0.2818
10,1,110,-4,0.2022
10,1,110,-5,0.1245
10,1,110,-6,0.0902
10,1,110,-7,0.0755
10,1,110,-8,0.0353
10,1,110,-9,0.0253
10,1,110,-10,0.011
10,1,110,-11,0.009
10,1,110,-12,0.0063
10,1,110,-13,0.0027
10,1,110,-14,0.0013
10,1,110,-15,0.001
10,1,110,-16,0.001
10,1,110,-17,0.0003
10,1,110,-18,0
10,1,111,18,0.9997
10,1,111,17,0.9997
10,1,111,16,0.9997
10,1,111,15,0.9997
10,1,111,14,0.9997
10,1,111,13,0.9987
10,1,111,12,0.9987
10,1,111,11,0.9983
10,1,111,10,0.9983
10,1,111,9,0.9917
10,1,111,8,0.9917
10,1,111,7,0.9591
10,1,111,6,0.9552
10,1,111,5,0.9349
10,1,111,4,0.899
10,1,111,3,0.8459
10,1,111,2,0.7764
10,1,111,1,0.6878
10,1,111,0,0.5895
10,1,111,-1,0.4788
10,1,111,-2,0.3791
10,1,111,-3,0.3015
10,1,111,-4,0.2179
10,1,111,-5,0.1408
10,1,111,-6,0.0658
10,1,111,-7,0.0505
10,1,111,-8,0.0196
10,1,111,-9,0.0196
10,1,111,-10,0.015
10,1,111,-11,0.01
10,1,111,-12,0.0047
10,1,111,-13,0.004
10,1,111,-14,0.0013
10,1,111,-15,0.001
10,1,111,-16,0.0007
10,1,111,-17,0.0007
10,1,111,-18,0
10,2,0,18,1
10,2,0,17,1
10,2,0,16,0.9993
10,2,0,15,0.9993
10,2,0,14,0.9987
10,2,0,13,0.9987
10,2,0,12,0.9929
10,2,0,11,0.9929
10,2,0,10,0.9887
10,2,0,9,0.9837
10,2,0,8,0.9749
10,2,0,7,0.9577
10,2,0,6,0.9342
10,2,0,5,0.8938
10,2,0,4,0.8459
10,2,0,3,0.7734
10,2,0,2,0.6803
10,2,0,1,0.5701
10,2,0,0,0.4452
10,2,0,-1,0.3281
10,2,0,-2,0.2301
10,2,0,-3,0.1569
10,2,0,-4,0.1031
10,2,0,-5,0.0661
10,2,0,-6,0.0469
10,2,0,-7,0.0282
10,2,0,-8,0.0153
10,2,0,-9,0.0153
10,2,0,-10,0
10,2,0,-11,0
10,2,0,-12,0
10,2,0,-13,0
10,2,0,-14,0
10,2,0,-15,0
10,2,0,-16,0
10,2,0,-17,0
10,2,0,-18,0
10,2,1,18,1
10,2,1,17,1
10,2,1,16,0.9997
10,2,1,15,0.9997
10,2,1,14,0.9997
10,2,1,13,0.9997
10,2,1,12,0.9997
10,2,1,11,0.9806
10,2,1,10,0.9806
10,2,1,9,0.9806
10,2,1,8,0.9776
10,2,1,7,0.9644
10,2,1,6,0.9398
10,2,1,5,0.9037
10,2,1,4,0.8527
10,2,1,3,0.7805
10,2,1,2,0.696
10,2,1,1,0.5867
10,2,1,0,0.4653
10,2,1,-1,0.3473
10,2,1,-2,0.2493
10,2,1,-3,0.1703
10,2,1,-4,0.1183
10,2,1,-5,0.0763
10,2,1,-6,0.0406
10,2,1,-7,0.0296
10,2,1,-8,0
10,2,1,-9,0
10,2,1,-10,0
10,2,1,-11,0
10,2,1,-12,0
10,2,1,-13,0
10,2,1,-14,0
10,2,1,-15,0
10,2,1,-16,0
10,2,1,-17,0
10,2,1,-18,0
10,2,10,18,1
10,2,10,17,1
10,2,10,16,0.9997
10,2,10,15,0.999
10,2,10,14,0.999
10,2,10,13,0.9973
10,2,10,12,0.9973
10,2,10,11,0.9973
10,2,10,10,0.9825
10,2,10,9,0.9825
10,2,10,8,0.977
10,2,10,7,0.9682
10,2,10,6,0.9391
10,2,10,5,0.9046
10,2,10,4,0.8553
10,2,10,3,0.7891
10,2,10,2,0.7045
10,2,10,1,0.5942
10,2,10,0,0.4742
10,2,10,-1,0.36
10,2,10,-2,0.2567
10,2,10,-3,0.1725
10,2,10,-4,0.1095
10,2,10,-5,0.0771
10,2,10,-6,0.0415
10,2,10,-7,0.0207
10,2,10,-8,0.0207
10,2,10,-9,0
10,2,10,-10,0
10,2,10,-11,0
10,2,10,-12,0
10,2,10,-13,0
10,2,10,-14,0
10,2,10,-15,0
10,2,10,-16,0
10,2,10,-17,0
10,2,10,-18,0
10,2,100,18,1
10,2,100,17,0.9997
10,2,100,16,0.9997
10,2,100,15,0.9997
10,2,100,14,0.9993
10,2,100,13,0.9987
10,2,100,12,0.9983
10,2,100,11,0.9983
10,2,100,10,0.9655
10,2,100,9,0.9655
10,2,100,8,0.9655
10,2,100,7,0.9636
10,2,100,6,0.9468
10,2,100,5,0.9134
10,2,100,4,0.8602
10,2,100,3,0.7983
10,2,100,2,0.7113
10,2,100,1,0.6043
10,2,100,0,0.4824
10,2,100,-1,0.3548
10,2,100,-2,0.2676
10,2,100,-3,0.1774
10,2,100,-4,0.1233
10,2,100,-5,0.0849
10,2,100,-6,0.0435
10,2,100,-7,0.0291
10,2,100,-8,0.0227
10,2,100,-9,0.01
10,2,100,-10,0.0067
10,2,100,-11,0.002
10,2,100,-12,0.002
10,2,100,-13,0.002
10,2,100,-14,0.001
10,2,100,-15,0
10,2,100,-16,0
10,2,100,-17,0
10,2,100,-18,0
10,2,11,18,1
10,2,11,17,1
10,2,11,16,0.9997
10,2,11,15,0.9997
10,2,11,14,0.9993
10,2,11,13,0.999
10,2,11,12,0.996
10,2,11,11,0.9815
10,2,11,10,0.9815
10,2,11,9,0.9786
10,2,11,8,0.9786
10,2,11,7,0.9601
10,2,11,6,0.9472
10,2,11,5,0.9106
10,2,11,4,0.8603
10,2,11,3,0.7961
10,2,11,2,0.7178
10,2,11,1,0.6085
10,2,11,0,0.4957
10,2,11,-1,0.3805
10,2,11,-2,0.2752
10,2,11,-3,0.1968
10,2,11,-4,0.1318
10,2,11,-5,0.0904
10,2,11,-6,0.0747
10,2,11,-7,0.0359
10,2,11,-8,0.0312
10,2,11,-9,0.016
10,2,11,-10,0.009
10,2,11,-11,0.0043
10,2,11,-12,0.0027
10,2,11,-13,0.001
10,2,11,-14,0.001
10,2,11,-15,0.0007
10,2,11,-16,0
10,2,11,-17,0
10,2,11,-18,0
10,2,101,18,1
10,2,101,17,1
10,2,101,16,1
10,2,101,15,0.9997
10,2,101,14,0.9997
10,2,101,13,0.9987
10,2,101,12,0.997
10,2,101,11,0.997
10,2,101,10,0.9874
10,2,101,9,0.9819
10,2,101,8,0.9735
10,2,101,7,0.9636
10,2,101,6,0.9515
10,2,101,5,0.9104
10,2,101,4,0.8703
10,2,101,3,0.799
10,2,101,2,0.722
10,2,101,1,0.6219
10,2,101,0,0.5063
10,2,101,-1,0.3923
10,2,101,-2,0.2878
10,2,101,-3,0.2009
10,2,101,-4,0.1411
10,2,101,-5,0.0949
10,2,101,-6,0.0545
10,2,101,-7,0.0352
10,2,101,-8,0.0145
10,2,101,-9,0.0117
10,2,101,-10,0.008
10,2,101,-11,0.0033
10,2,101,-12,0.0033
10,2,101,-13,0.0007
10,2,101,-14,0.0007
10,2,101,-15,0
10,2,101,-16,0
10,2,101,-17,0
10,2,101,-18,0
10,2,110,18,1
10,2,110,17,0.9997
10,2,110,16,0.9997
10,2,110,15,0.9997
10,2,110,14,0.9997
10,2,110,13,0.9987
10,2,110,12,0.997
10,2,110,11,0.994
10,2,110,10,0.994
10,2,110,9,0.9917
10,2,110,8,0.9803
10,2,110,7,0.9722
10,2,110,6,0.9555
10,2,110,5,0.9026
10,2,110,4,0.8718
10,2,110,3,0.8115
10,2,110,2,0.7266
10,2,110,1,0.6332
10,2,110,0,0.5215
10,2,110,-1,0.4069
10,2,110,-2,0.2788
10,2,110,-3,0.227
10,2,110,-4,0.1492
10,2,110,-5,0.1159
10,2,110,-6,0.0364
10,2,110,-7,0
10,2,110,-8,0
10,2,110,-9,0
10,2,110,-10,0
10,2,110,-11,0
10,2,110,-12,0
10,2,110,-13,0
10,2,110,-14,0
10,2,110,-15,0
10,2,110,-16,0
10,2,110,-17,0
10,2,110,-18,0
10,2,111,18,1
10,2,111,17,0.9997
10,2,111,16,0.9997
10,2,111,15,0.999
10,2,111,14,0.999
10,2,111,13,0.999
10,2,111,12,0.9983
10,2,111,11,0.995
10,2,111,10,0.995
10,2,111,9,0.9769
10,2,111,8,0.9769
10,2,111,7,0.9644
10,2,111,6,0.9539
10,2,111,5,0.9142
10,2,111,4,0.8742
10,2,111,3,0.8183
10,2,111,2,0.7405
10,2,111,1,0.6477
10,2,111,0,0.5373
10,2,111,-1,0.4245
10,2,111,-2,0.3106
10,2,111,-3,0.2429
10,2,111,-4,0.1783
10,2,111,-5,0.1166
10,2,111,-6,0.0497
10,2,111,-7,0.0353
10,2,111,-8,0.029
10,2,111,-9,0.0223
10,2,111,-10,0.0087
10,2,111,-11,0.0053
10,2,111,-12,0.0017
10,2,111,-13,0.0017
10,2,111,-14,0.0017
10,2,111,-15,0.0007
10,2,111,-16,0
10,2,111,-17,0
10,2,111,-18,0
9,0,0,-18,0
9,0,0,-17,0
9,0,0,-16,0.0007
9,0,0,-15,0.0007
9,0,0,-14,0.0007
9,0,0,-13,0.0007
9,0,0,-12,0.0037
9,0,0,-11,0.0037
9,0,0,-10,0.0104
9,0,0,-9,0.017
9,0,0,-8,0.0258
9,0,0,-7,0.044
9,0,0,-6,0.0661
9,0,0,-5,0.1104
9,0,0,-4,0.1628
9,0,0,-3,0.2372
9,0,0,-2,0.3331
9,0,0,-1,0.4472
9,0,0,0,0.5748
9,0,0,1,0.6911
9,0,0,2,0.788
9,0,0,3,0.8596
9,0,0,4,0.9082
9,0,0,5,0.9442
9,0,0,6,0.9696
9,0,0,7,0.9822
9,0,0,8,0.9868
9,0,0,9,0.9908
9,0,0,10,1
9,0,0,11,1
9,0,0,12,1
9,0,0,13,1
9,0,0,14,1
9,0,0,15,1
9,0,0,16,1
9,0,0,17,1
9,0,0,18,1
9,0,1,-18,0
9,0,1,-17,0
9,0,1,-16,0.0007
9,0,1,-15,0.0007
9,0,1,-14,0.0013
9,0,1,-13,0.002
9,0,1,-12,0.002
9,0,1,-11,0.0136
9,0,1,-10,0.0136
9,0,1,-9,0.0312
9,0,1,-8,0.0342
9,0,1,-7,0.0508
9,0,1,-6,0.0839
9,0,1,-5,0.1367
9,0,1,-4,0.1938
9,0,1,-3,0.2756
9,0,1,-2,0.3742
9,0,1,-1,0.4858
9,0,1,0,0.6083
9,0,1,1,0.7171
9,0,1,2,0.8055
9,0,1,3,0.8758
9,0,1,4,0.9218
9,0,1,5,0.9476
9,0,1,6,0.9789
9,0,1,7,0.9821
9,0,1,8,0.9908
9,0,1,9,0.9913
9,0,1,10,1
9,0,1,11,1
9,0,1,12,1
9,0,1,13,1
9,0,1,14,1
9,0,1,15,1
9,0,1,16,1
9,0,1,17,1
9,0,1,18,1
9,0,10,-18,0
9,0,10,-17,0.0003
9,0,10,-16,0.0003
9,0,10,-15,0.0013
9,0,10,-14,0.0013
9,0,10,-13,0.0023
9,0,10,-12,0.0037
9,0,10,-11,0.0217
9,0,10,-10,0.0217
9,0,10,-9,0.0343
9,0,10,-8,0.0634
9,0,10,-7,0.0634
9,0,10,-6,0.0825
9,0,10,-5,0.149
9,0,10,-4,0.2098
9,0,10,-3,0.2948
9,0,10,-2,0.4053
9,0,10,-1,0.5182
9,0,10,0,0.6392
9,0,10,1,0.7446
9,0,10,2,0.825
9,0,10,3,0.8894
9,0,10,4,0.9266
9,0,10,5,0.9485
9,0,10,6,0.9769
9,0,10,7,0.977
9,0,10,8,0.9821
9,0,10,9,1
9,0,10,10,1
9,0,10,11,1
9,0,10,12,1
9,0,10,13,1
9,0,10,14,1
9,0,10,15,1
9,0,10,16,1
9,0,10,17,1
9,0,10,18,1
9,0,100,-18,0.0003
9,0,100,-17,0.0003
9,0,100,-16,0.0003
9,0,100,-15,0.001
9,0,100,-14,0.001
9,0,100,-13,0.0027
9,0,100,-12,0.0067
9,0,100,-11,0.009
9,0,100,-10,0.0147
9,0,100,-9,0.0435
9,0,100,-8,0.0435
9,0,100,-7,0.0571
9,0,100,-6,0.0689
9,0,100,-5,0.155
9,0,100,-4,0.2378
9,0,100,-3,0.3315
9,0,100,-2,0.4198
9,0,100,-1,0.5424
9,0,100,0,0.6667
9,0,100,1,0.7703
9,0,100,2,0.846
9,0,100,3,0.9052
9,0,100,4,0.9327
9,0,100,5,0.9779
9,0,100,6,0.9906
9,0,100,7,1
9,0,100,8,1
9,0,100,9,1
9,0,100,10,1
9,0,100,11,1
9,0,100,12,1
9,0,100,13,1
9,0,100,14,1
9,0,100,15,1
9,0,100,16,1
9,0,100,17,1
9,0,100,18,1
9,0,11,-18,0
9,0,11,-17,0.0013
9,0,11,-16,0.0013
9,0,11,-15,0.0013
9,0,11,-14,0.0017
9,0,11,-13,0.004
9,0,11,-12,0.0067
9,0,11,-11,0.012
9,0,11,-10,0.012
9,0,11,-9,0.0364
9,0,11,-8,0.0654
9,0,11,-7,0.0654
9,0,11,-6,0.1118
9,0,11,-5,0.1856
9,0,11,-4,0.243
9,0,11,-3,0.3282
9,0,11,-2,0.4355
9,0,11,-1,0.5458
9,0,11,0,0.6565
9,0,11,1,0.7492
9,0,11,2,0.8367
9,0,11,3,0.8903
9,0,11,4,0.9375
9,0,11,5,0.9463
9,0,11,6,0.9746
9,0,11,7,0.9948
9,0,11,8,0.9948
9,0,11,9,0.996
9,0,11,10,0.997
9,0,11,11,0.998
9,0,11,12,0.9993
9,0,11,13,1
9,0,11,14,1
9,0,11,15,1
9,0,11,16,1
9,0,11,17,1
9,0,11,18,1
9,0,101,-18,0
9,0,101,-17,0.0007
9,0,101,-16,0.0007
9,0,101,-15,0.0013
9,0,101,-14,0.0023
9,0,101,-13,0.0043
9,0,101,-12,0.0083
9,0,101,-11,0.0117
9,0,101,-10,0.0193
9,0,101,-9,0.0577
9,0,101,-8,0.0762
9,0,101,-7,0.0762
9,0,101,-6,0.125
9,0,101,-5,0.1846
9,0,101,-4,0.254
9,0,101,-3,0.3656
9,0,101,-2,0.473
9,0,101,-1,0.5724
9,0,101,0,0.6918
9,0,101,1,0.7821
9,0,101,2,0.8549
9,0,101,3,0.8939
9,0,101,4,0.9357
9,0,101,5,0.9551
9,0,101,6,0.9729
9,0,101,7,0.9918
9,0,101,8,1
9,0,101,9,1
9,0,101,10,1
9,0,101,11,1
9,0,101,12,1
9,0,101,13,1
9,0,101,14,1
9,0,101,15,1
9,0,101,16,1
9,0,101,17,1
9,0,101,18,1
9,0,110,-18,0
9,0,110,-17,0.001
9,0,110,-16,0.0017
9,0,110,-15,0.0017
9,0,110,-14,0.0027
9,0,110,-13,0.0047
9,0,110,-12,0.01
9,0,110,-11,0.01
9,0,110,-10,0.0227
9,0,110,-9,0.039
9,0,110,-8,0.039
9,0,110,-7,0.0963
9,0,110,-6,0.1597
9,0,110,-5,0.1781
9,0,110,-4,0.3
9,0,110,-3,0.3736
9,0,110,-2,0.487
9,0,110,-1,0.6029
9,0,110,0,0.7143
9,0,110,1,0.8152
9,0,110,2,0.8593
9,0,110,3,0.8988
9,0,110,4,0.9382
9,0,110,5,0.9654
9,0,110,6,0.9798
9,0,110,7,0.9798
9,0,110,8,0.992
9,0,110,9,0.9953
9,0,110,10,0.9987
9,0,110,11,0.9997
9,0,110,12,1
9,0,110,13,1
9,0,110,14,1
9,0,110,15,1
9,0,110,16,1
9,0,110,17,1
9,0,110,18,1
9,0,111,-18,0
9,0,111,-17,0.0003
9,0,111,-16,0.0017
9,0,111,-15,0.0037
9,0,111,-14,0.0037
9,0,111,-13,0.0087
9,0,111,-12,0.0127
9,0,111,-11,0.0167
9,0,111,-10,0.0293
9,0,111,-9,0.0968
9,0,111,-8,0.1136
9,0,111,-7,0.1136
9,0,111,-6,0.1712
9,0,111,-5,0.2363
9,0,111,-4,0.3089
9,0,111,-3,0.4133
9,0,111,-2,0.5166
9,0,111,-1,0.6198
9,0,111,0,0.7112
9,0,111,1,0.8036
9,0,111,2,0.8819
9,0,111,3,0.9131
9,0,111,4,0.9509
9,0,111,5,0.9599
9,0,111,6,0.973
9,0,111,7,0.9921
9,0,111,8,1
9,0,111,9,1
9,0,111,10,1
9,0,111,11,1
9,0,111,12,1
9,0,111,13,1
9,0,111,14,1
9,0,111,15,1
9,0,111,16,1
9,0,111,17,1
9,0,111,18,1
9,1,0,-18,0
9,1,0,-17,0
9,1,0,-16,0
9,1,0,-15,0
9,1,0,-14,0
9,1,0,-13,0
9,1,0,-12,0
9,1,0,-11,0
9,1,0,-10,0.0128
9,1,0,-9,0.0128
9,1,0,-8,0.0186
9,1,0,-7,0.0376
9,1,0,-6,0.0561
9,1,0,-5,0.0916
9,1,0,-4,0.14
9,1,0,-3,0.2088
9,1,0,-2,0.3008
9,1,0,-1,0.4143
9,1,0,0,0.5459
9,1,0,1,0.6675
9,1,0,2,0.7727
9,1,0,3,0.8468
9,1,0,4,0.9012
9,1,0,5,0.936
9,1,0,6,0.9641
9,1,0,7,0.9798
9,1,0,8,0.9868
9,1,0,9,0.9906
9,1,0,10,0.996
9,1,0,11,1
9,1,0,12,1
9,1,0,13,1
9,1,0,14,1
9,1,0,15,1
9,1,0,16,1
9,1,0,17,1
9,1,0,18,1
9,1,1,-18,0.0003
9,1,1,-17,0.0003
9,1,1,-16,0.0003
9,1,1,-15,0.0013
9,1,1,-14,0.0013
9,1,1,-13,0.0013
9,1,1,-12,0.0013
9,1,1,-11,0.0013
9,1,1,-10,0.007
9,1,1,-9,0.0121
9,1,1,-8,0.0254
9,1,1,-7,0.0448
9,1,1,-6,0.0656
9,1,1,-5,0.114
9,1,1,-4,0.1637
9,1,1,-3,0.2368
9,1,1,-2,0.3357
9,1,1,-1,0.4428
9,1,1,0,0.5734
9,1,1,1,0.6907
9,1,1,2,0.7885
9,1,1,3,0.8596
9,1,1,4,0.912
9,1,1,5,0.9482
9,1,1,6,0.9697
9,1,1,7,0.9797
9,1,1,8,0.9803
9,1,1,9,0.9874
9,1,1,10,1
9,1,1,11,1
9,1,1,12,1
9,1,1,13,1
9,1,1,14,1
9,1,1,15,1
9,1,1,16,1
9,1,1,17,1
9,1,1,18,1
9,1,10,-18,0
9,1,10,-17,0.0003
9,1,10,-16,0.0007
9,1,10,-15,0.0007
9,1,10,-14,0.0007
9,1,10,-13,0.0013
9,1,10,-12,0.0013
9,1,10,-11,0.0013
9,1,10,-10,0.0164
9,1,10,-9,0.0164
9,1,10,-8,0.0348
9,1,10,-7,0.0352
9,1,10,-6,0.0695
9,1,10,-5,0.1245
9,1,10,-4,0.1701
9,1,10,-3,0.2491
9,1,10,-2,0.3467
9,1,10,-1,0.4661
9,1,10,0,0.5957
9,1,10,1,0.7074
9,1,10,2,0.8059
9,1,10,3,0.8656
9,1,10,4,0.9048
9,1,10,5,0.9403
9,1,10,6,0.9669
9,1,10,7,0.9737
9,1,10,8,0.9881
9,1,10,9,0.9881
9,1,10,10,1
9,1,10,11,1
9,1,10,12,1
9,1,10,13,1
9,1,10,14,1
9,1,10,15,1
9,1,10,16,1
9,1,10,17,1
9,1,10,18,1
9,1,100,-18,0
9,1,100,-17,0
9,1,100,-16,0.0007
9,1,100,-15,0.0007
9,1,100,-14,0.001
9,1,100,-13,0.0013
9,1,100,-12,0.0027
9,1,100,-11,0.006
9,1,100,-10,0.0087
9,1,100,-9,0.0267
9,1,100,-8,0.0449
9,1,100,-7,0.0619
9,1,100,-6,0.0619
9,1,100,-5,0.118
9,1,100,-4,0.1977
9,1,100,-3,0.2587
9,1,100,-2,0.3678
9,1,100,-1,0.5001
9,1,100,0,0.6229
9,1,100,1,0.726
9,1,100,2,0.8201
9,1,100,3,0.8875
9,1,100,4,0.9256
9,1,100,5,0.951
9,1,100,6,0.9567
9,1,100,7,0.9795
9,1,100,8,1
9,1,100,9,1
9,1,100,10,1
9,1,100,11,1
9,1,100,12,1
9,1,100,13,1
9,1,100,14,1
9,1,100,15,1
9,1,100,16,1
9,1,100,17,1
9,1,100,18,1
9,1,11,-18,0
9,1,11,-17,0
9,1,11,-16,0.0007
9,1,11,-15,0.0007
9,1,11,-14,0.0017
9,1,11,-13,0.003
9,1,11,-12,0.0057
9,1,11,-11,0.0057
9,1,11,-10,0.0096
9,1,11,-9,0.0176
9,1,11,-8,0.0329
9,1,11,-7,0.0606
9,1,11,-6,0.0831
9,1,11,-5,0.1443
9,1,11,-4,0.1984
9,1,11,-3,0.2823
9,1,11,-2,0.3789
9,1,11,-1,0.4902
9,1,11,0,0.6116
9,1,11,1,0.7145
9,1,11,2,0.8077
9,1,11,3,0.8708
9,1,11,4,0.9143
9,1,11,5,0.9439
9,1,11,6,0.964
9,1,11,7,0.9872
9,1,11,8,0.9872
9,1,11,9,0.9889
9,1,11,10,1
9,1,11,11,1
9,1,11,12,1
9,1,11,13,1
9,1,11,14,1
9,1,11,15,1
9,1,11,16,1
9,1,11,17,1
9,1,11,18,1
9,1,101,-18,0
9,1,101,-17,0.0003
9,1,101,-16,0.0017
9,1,101,-15,0.0017
9,1,101,-14,0.0017
9,1,101,-13,0.0023
9,1,101,-12,0.0033
9,1,101,-11,0.0087
9,1,101,-10,0.0087
9,1,101,-9,0.018
9,1,101,-8,0.0652
9,1,101,-7,0.0655
9,1,101,-6,0.0932
9,1,101,-5,0.1568
9,1,101,-4,0.1997
9,1,101,-3,0.3038
9,1,101,-2,0.3997
9,1,101,-1,0.5103
9,1,101,0,0.6364
9,1,101,1,0.7392
9,1,101,2,0.8254
9,1,101,3,0.8816
9,1,101,4,0.923
9,1,101,5,0.9547
9,1,101,6,0.9693
9,1,101,7,0.9829
9,1,101,8,1
9,1,101,9,1
9,1,101,10,1
9,1,101,11,1
9,1,101,12,1
9,1,101,13,1
9,1,101,14,1
9,1,101,15,1
9,1,101,16,1
9,1,101,17,1
9,1,101,18,1
9,1,110,-18,0
9,1,110,-17,0
9,1,110,-16,0
9,1,110,-15,0.0013
9,1,110,-14,0.0013
9,1,110,-13,0.0047
9,1,110,-12,0.0047
9,1,110,-11,0.0067
9,1,110,-10,0.0163
9,1,110,-9,0.0163
9,1,110,-8,0.0403
9,1,110,-7,0.0544
9,1,110,-6,0.1013
9,1,110,-5,0.1497
9,1,110,-4,0.2473
9,1,110,-3,0.3227
9,1,110,-2,0.4416
9,1,110,-1,0.551
9,1,110,0,0.6663
9,1,110,1,0.7635
9,1,110,2,0.8367
9,1,110,3,0.892
9,1,110,4,0.9269
9,1,110,5,0.9633
9,1,110,6,0.98
9,1,110,7,0.9872
9,1,110,8,0.9872
9,1,110,9,1
9,1,110,10,1
9,1,110,11,1
9,1,110,12,1
9,1,110,13,1
9,1,110,14,1
9,1,110,15,1
9,1,110,16,1
9,1,110,17,1
9,1,110,18,1
9,1,111,-18,0.0003
9,1,111,-17,0.0007
9,1,111,-16,0.0007
9,1,111,-15,0.0013
9,1,111,-14,0.0013
9,1,111,-13,0.0043
9,1,111,-12,0.0077
9,1,111,-11,0.0097
9,1,111,-10,0.0097
9,1,111,-9,0.0375
9,1,111,-8,0.066
9,1,111,-7,0.0805
9,1,111,-6,0.127
9,1,111,-5,0.1821
9,1,111,-4,0.2438
9,1,111,-3,0.3394
9,1,111,-2,0.4405
9,1,111,-1,0.5422
9,1,111,0,0.6574
9,1,111,1,0.754
9,1,111,2,0.8333
9,1,111,3,0.8887
9,1,111,4,0.9319
9,1,111,5,0.9594
9,1,111,6,0.9791
9,1,111,7,0.9871
9,1,111,8,0.9871
9,1,111,9,1
9,1,111,10,1
9,1,111,11,1
9,1,111,12,1
9,1,111,13,1
9,1,111,14,1
9,1,111,15,1
9,1,111,16,1
9,1,111,17,1
9,1,111,18,1
9,2,0,-18,0
9,2,0,-17,0
9,2,0,-16,0
9,2,0,-15,0
9,2,0,-14,0.0007
9,2,0,-13,0.0007
9,2,0,-12,0.0007
9,2,0,-11,0.0039
9,2,0,-10,0.015
9,2,0,-9,0.015
9,2,0,-8,0.015
9,2,0,-7,0.0301
9,2,0,-6,0.0474
